listing_id,link_url,listing_title,business_types,listing_type,property_type,sale_price,rental_price,rental_period,yearly_iptu,monthly_condo_fee,amenities,usable_area,bathrooms,bedrooms,parking_spaces,state,city,suburb,advertiser_name,portal,aquisition_date,dupkey,sub_raw,macro_zone,micro_zone,ppsm,am_pool,am_elevator,am_gym,am_grill,am_partyhall,am_playground,am_sauna,am_furnished,is_beachfront_title
2769847783,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-145m2-venda-RS1949420-id-2769847783/,Apartamento em Rua 318 - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,1949420.0,,,2703.0,691.0,"[""POOL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""PARTY_HALL"", ""ADULT_GAME_ROOM""]",145,5,4,3,SC,Itapema,Castelo Branco,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1949420.0|145|4|Castelo Branco,castelo branco,Meia Praia,Castelo Branco (inland Meia Praia),13444.275862068966,1,1,1,0,1,0,0,0,0
2769188336,https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-sao-bento-bairros-itapema-com-garagem-95m2-venda-RS1189470-id-2769188336/,Apartamento em Rua 302 - Alto São Bento - Itapema/SC,Venda,apartamento,UNIT,1189470.0,,,2040.0,1.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""PARTY_HALL"", ""ADULT_GAME_ROOM""]",95,2,3,2,SC,Itapema,Castelo Branco,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1189470.0|95|3|Castelo Branco,castelo branco,Meia Praia,Castelo Branco (inland Meia Praia),12520.736842105263,1,1,1,1,1,0,0,0,0
2768646048,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-183m2-venda-RS5320000-id-2768646048/,Showroom a venda Meia Praia pronto para morar,Venda,apartamento,UNIT,5320000.0,,,,1300.0,"[""ELEVATOR"", ""GYM"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""INTERCOM"", ""HEATING"", ""NUMBER_OF_FLOORS"", ""ADULT_GAME_ROOM""]",183,5,4,3,SC,Itapema,Meia Praia,Duda Imóveis Florianópolis,GRUPOZAP,2025-01-11 00:00:00.000,Duda Imóveis Florianópolis|5320000.0|183|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),29071.03825136612,0,1,1,0,1,1,0,0,0
2769180288,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tabuleiro-dos-oliveiras-bairros-itapema-com-garagem-69m2-venda-RS824520-id-2769180288/,Apartamento em Rua 600 - Tabuleiro dos Oliveiras - Itapema/SC,Venda,apartamento,UNIT,824520.0,,,1200.0,500.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PARTY_HALL""]",69,2,2,1,SC,Itapema,Tabuleiro dos Oliveiras,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|824520.0|69|2|Tabuleiro dos Oliveiras,tabuleiro dos oliveiras,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,11949.565217391304,1,1,1,1,1,0,0,0,0
2769186519,https://www.vivareal.com.br/imovel/apartamento-2-quartos-andorinha-bairros-itapema-com-garagem-75m2-venda-RS1199460-id-2769186519/,Apartamento em Rua 256 - Andorinha - Itapema/SC,Venda,apartamento,UNIT,1199460.0,,,1.0,500.0,"[""POOL"", ""BARBECUE_GRILL"", ""GYM"", ""PETS_ALLOWED"", ""PARTY_HALL"", ""ADULT_GAME_ROOM"", ""SAUNA""]",75,3,2,2,SC,Itapema,Andorinha,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1199460.0|75|2|Andorinha,andorinha,Meia Praia,Andorinha (inland Meia Praia),15992.8,1,0,1,1,1,0,1,0,0
2769181836,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS984630-id-2769181836/,Apartamento em Rua 402 - Morretes - Itapema/SC,Venda,apartamento,UNIT,984630.0,,,950.0,450.0,"[""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",70,3,2,2,SC,Itapema,Morretes,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|984630.0|70|2|Morretes,morretes,Morretes,Morretes,14066.142857142857,0,1,1,1,1,1,0,0,0
2769178521,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-63m2-venda-RS859650-id-2769178521/,Apartamento em Rua 406 - Morretes - Itapema/SC,Venda,apartamento,UNIT,859650.0,,,900.0,360.0,"[""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",63,2,2,1,SC,Itapema,Morretes,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|859650.0|63|2|Morretes,morretes,Morretes,Morretes,13645.238095238095,0,1,1,0,1,0,0,0,0
2769838302,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-186m2-venda-RS6671610-id-2769838302/,Apartamento em Avenida Nereu Ramos - Centro - Itapema/SC,Venda,apartamento,UNIT,6671610.0,,,11203.0,1.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""SAUNA"", ""ADULT_GAME_ROOM""]",186,5,4,3,SC,Itapema,Morretes,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|6671610.0|186|4|Morretes,morretes,Morretes,Morretes,35868.87096774193,1,1,1,1,0,0,1,0,0
2769476955,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-200m2-venda-RS1549050-id-2769476955/,Apartamento em 153 - Centro - Itapema/SC,Venda,apartamento,UNIT,1549050.0,,,1550.0,1100.0,"[""AIR_CONDITIONING"", ""ELEVATOR"", ""BARBECUE_GRILL"", ""PETS_ALLOWED""]",200,4,3,1,SC,Itapema,Centro,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1549050.0|200|3|Centro,centro,Centro,Centro,7745.25,0,1,0,1,0,0,0,0,0
2770030379,https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-sao-bento-bairros-itapema-com-garagem-70m2-venda-RS679490-id-2770030379/,Apartamento em Rua 916 - Alto São Bento - Itapema/SC,Venda,apartamento,UNIT,679490.0,,,1156.0,1.0,"[""POOL"", ""PETS_ALLOWED"", ""GYM"", ""ELEVATOR"", ""ADULT_GAME_ROOM""]",70,2,2,1,SC,Itapema,Alto São Bento,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|679490.0|70|2|Alto São Bento,alto sao bento,Alto Sao Bento,Alto Sao Bento,9707.0,1,1,1,0,0,0,0,0,0
2769838583,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-125m2-venda-RS1667490-id-2769838583/,Apartamento em Avenida Governador Celso Ramos - Centro - Itapema/SC,Venda,apartamento,UNIT,1667490.0,,,2521.0,1.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""PARTY_HALL"", ""SPORTS_COURT"", ""TENNIS_COURT"", ""ADULT_GAME_ROOM""]",125,4,4,2,SC,Itapema,Canto da Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1667490.0|125|4|Canto da Praia,canto da praia,Canto da Praia,Canto da Praia,13339.92,1,1,1,1,1,0,0,0,0
2769184405,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-216m2-venda-RS3119490-id-2769184405/,Apartamento em Rua 115 - Centro - Itapema/SC,Venda,apartamento,UNIT,3119490.0,,,5304.0,1.0,"[""POOL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""PARTY_HALL"", ""ADULT_GAME_ROOM""]",216,5,4,2,SC,Itapema,Centro,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|3119490.0|216|4|Centro,centro,Centro,Centro,14442.083333333334,1,1,1,0,1,0,0,0,0
2769757632,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-117m2-venda-RS1639610-id-2769757632/,Apartamento em Rua 132 - Centro - Itapema/SC,Venda,apartamento,UNIT,1639610.0,,,2618.0,600.0,"[""POOL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PARTY_HALL"", ""ADULT_GAME_ROOM""]",117,4,3,2,SC,Itapema,Centro,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1639610.0|117|3|Centro,centro,Centro,Centro,14013.760683760684,1,1,1,0,1,0,0,0,0
2769839872,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-122m2-venda-RS1499570-id-2769839872/,Apartamento em Rua 248 - Meia praia - Itapema/SC,Venda,apartamento,UNIT,1499570.0,,,1600.0,650.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""PARTY_HALL"", ""TENNIS_COURT"", ""DEPOSIT"", ""ADULT_GAME_ROOM"", ""SPA""]",122,4,3,2,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1499570.0|122|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12291.557377049181,1,1,1,1,1,1,0,0,0
2768969260,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-105m2-venda-RS1683860-id-2768969260/,Apartamento em Rua 292 - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,1683860.0,,,1500.0,650.0,"[""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""PARTY_HALL"", ""ELEVATOR""]",105,4,3,2,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1683860.0|105|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),16036.761904761905,0,1,0,0,1,0,0,0,0
2769474756,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-164m2-venda-RS2689250-id-2769474756/,Apartamento em Rua 238 - Meia praia - Itapema/SC,Venda,apartamento,UNIT,2689250.0,,,2200.0,850.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM"", ""SPA"", ""SAUNA""]",164,5,4,3,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|2689250.0|164|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),16397.865853658535,1,1,1,1,1,1,1,0,0
2769839857,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-127m2-venda-RS1879060-id-2769839857/,Apartamento em Rua 236 - Meia praia - Itapema/SC,Venda,apartamento,UNIT,1879060.0,,,1900.0,750.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",127,4,3,2,SC,Itapema,Andorinha,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1879060.0|127|3|Andorinha,andorinha,Meia Praia,Andorinha (inland Meia Praia),14795.748031496063,1,1,1,1,1,1,0,0,0
2770032024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-tabuleiro-dos-oliveiras-bairros-itapema-com-garagem-70m2-venda-RS949160-id-2770032024/,Apartamento em Rua 615 - Tabuleiro dos Oliveiras - Itapema/SC,Venda,apartamento,UNIT,949160.0,,,1615.0,1.0,"[""POOL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""PARTY_HALL"", ""ADULT_GAME_ROOM""]",70,2,3,1,SC,Itapema,Tabuleiro dos Oliveiras,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|949160.0|70|3|Tabuleiro dos Oliveiras,tabuleiro dos oliveiras,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,13559.42857142857,1,1,1,0,1,0,0,0,0
2770029689,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-93m2-venda-RS999660-id-2770029689/,Apartamento em 265 - Meia praia - Itapema/SC,Venda,apartamento,UNIT,999660.0,,,1300.0,480.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""DEPOSIT""]",93,3,2,2,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|999660.0|93|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),10749.032258064517,1,1,1,1,0,1,0,0,0
2769848307,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-114m2-venda-RS1049290-id-2769848307/,Apartamento em Rua 318 - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,1049290.0,,,1700.0,1.0,"[""PETS_ALLOWED""]",114,4,3,2,SC,Itapema,Castelo Branco,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1049290.0|114|3|Castelo Branco,castelo branco,Meia Praia,Castelo Branco (inland Meia Praia),9204.298245614034,0,0,0,0,0,0,0,0,0
2769188516,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-129m2-venda-RS1099840-id-2769188516/,Apartamento em Rua - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,1099840.0,,,1600.0,750.0,"[""PARTY_HALL"", ""PETS_ALLOWED""]",129,2,2,2,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1099840.0|129|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),8525.891472868218,0,0,0,0,1,0,0,0,0
2769842288,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-129m2-venda-RS1849300-id-2769842288/,Apartamento em Rua 306 - Meia praia - Itapema/SC,Venda,apartamento,UNIT,1849300.0,,,2500.0,850.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM"", ""SAUNA""]",129,4,3,3,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1849300.0|129|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),14335.658914728681,1,1,1,1,1,1,1,0,0
2769754834,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tabuleiro-dos-oliveiras-bairros-itapema-com-garagem-70m2-venda-RS949850-id-2769754834/,Apartamento em Rua 600 - Tabuleiro dos Oliveiras - Itapema/SC,Venda,apartamento,UNIT,949850.0,,,900.0,400.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",70,2,2,1,SC,Itapema,Tabuleiro dos Oliveiras,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|949850.0|70|2|Tabuleiro dos Oliveiras,tabuleiro dos oliveiras,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,13569.285714285714,1,1,1,1,1,1,0,0,0
2769190816,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tabuleiro-dos-oliveiras-bairros-itapema-com-garagem-62m2-venda-RS849610-id-2769190816/,Apartamento em Rua 613 - Tabuleiro dos Oliveiras - Itapema/SC,Venda,apartamento,UNIT,849610.0,,,850.0,320.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",62,1,2,1,SC,Itapema,Tabuleiro dos Oliveiras,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|849610.0|62|2|Tabuleiro dos Oliveiras,tabuleiro dos oliveiras,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,13703.387096774193,1,1,1,1,1,1,0,0,0
2769187251,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-180m2-venda-RS1999170-id-2769187251/,Apartamento em Rua 272 - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,1999170.0,,,3400.0,1.0,"[""PLAYGROUND"", ""PETS_ALLOWED"", ""ADULT_GAME_ROOM"", ""PARTY_HALL"", ""ELEVATOR""]",180,5,4,3,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1999170.0|180|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),11106.5,0,1,0,0,1,1,0,0,0
2769185886,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-273m2-venda-RS5199690-id-2769185886/,Apartamento em Avenida Nereu Ramos - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,5199690.0,,,8840.0,1.0,"[""POOL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PARTY_HALL""]",273,5,4,3,SC,Itapema,Morretes,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|5199690.0|273|4|Morretes,morretes,Morretes,Morretes,19046.483516483517,1,1,1,0,1,0,0,0,0
2770028730,https://www.vivareal.com.br/imovel/cobertura-4-quartos-meia-praia-bairros-itapema-com-garagem-228m2-venda-RS4616030-id-2770028730/,Cobertura em Rua 123-A - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,4616030.0,,,1.0,1.0,"[""POOL"", ""BARBECUE_GRILL"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""SPORTS_COURT"", ""SAUNA"", ""ADULT_GAME_ROOM""]",228,5,4,3,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|4616030.0|228|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),20245.745614035088,1,0,1,1,1,1,1,0,0
2769842023,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-126m2-venda-RS1799890-id-2769842023/,Apartamento em Rua 232 - Meia praia - Itapema/SC,Venda,apartamento,UNIT,1799890.0,,,1600.0,650.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",126,4,3,2,SC,Itapema,Andorinha,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1799890.0|126|3|Andorinha,andorinha,Meia Praia,Andorinha (inland Meia Praia),14284.84126984127,1,1,1,1,1,1,0,0,0
2769854623,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tabuleiro-dos-oliveiras-bairros-itapema-com-garagem-69m2-venda-RS721450-id-2769854623/,Apartamento em Rua 600 - Tabuleiro dos Oliveiras - Itapema/SC,Venda,apartamento,UNIT,721450.0,,,900.0,300.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""GREEN_SPACE"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM"", ""CINEMA""]",69,2,2,1,SC,Itapema,Tabuleiro dos Oliveiras,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|721450.0|69|2|Tabuleiro dos Oliveiras,tabuleiro dos oliveiras,Tabuleiro dos Oliveiras,Tabuleiro dos Oliveiras,10455.797101449276,1,1,1,1,1,1,0,0,0
2769839948,https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-sao-bento-bairros-itapema-com-garagem-99m2-venda-RS1559090-id-2769839948/,Apartamento em Av Gov Celso Ramos - Alto São Bento - Itapema/SC,Venda,apartamento,UNIT,1559090.0,,,2000.0,1.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PARTY_HALL"", ""LAUNDRY"", ""ADULT_GAME_ROOM""]",99,3,3,2,SC,Itapema,Canto da Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1559090.0|99|3|Canto da Praia,canto da praia,Canto da Praia,Canto da Praia,15748.38383838384,1,1,1,1,1,0,0,0,0
2769853064,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-199m2-venda-RS2451230-id-2769853064/,Apartamento em Rua 323 - Meia praia - Itapema/SC,Venda,apartamento,UNIT,2451230.0,,,2800.0,950.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM"", ""CINEMA""]",199,5,4,3,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|2451230.0|199|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12317.738693467336,1,1,1,1,1,1,0,0,0
2769850184,https://www.vivareal.com.br/imovel/apartamento-1-quartos-meia-praia-bairros-itapema-com-garagem-49m2-venda-RS679510-id-2769850184/,Apartamento em Rua 202/204 - Meia praia - Itapema/SC,Venda,apartamento,UNIT,679510.0,,,2800.0,350.0,"[""PETS_ALLOWED"", ""DEPOSIT"", ""ELEVATOR""]",49,1,1,1,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|679510.0|49|1|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),13867.551020408164,0,1,0,0,0,0,0,0,0
2769472056,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-63m2-venda-RS999850-id-2769472056/,Apartamento em Rua 416 - Morretes - Itapema/SC,Venda,apartamento,UNIT,999850.0,,,900.0,450.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",63,3,2,1,SC,Itapema,Morretes,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|999850.0|63|2|Morretes,morretes,Morretes,Morretes,15870.63492063492,1,1,1,1,1,1,0,0,0
2769183105,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-116m2-venda-RS2199150-id-2769183105/,Apartamento em Rua 226 - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,2199150.0,,,3400.0,1.0,"[""PARTY_HALL"", ""PETS_ALLOWED"", ""GYM"", ""ELEVATOR""]",116,4,3,2,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|2199150.0|116|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),18958.189655172413,0,1,1,0,1,0,0,0,0
2769754973,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-163m2-venda-RS2747230-id-2769754973/,Apartamento em Rua 260 - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,2747230.0,,,2500.0,950.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",163,5,4,3,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|2747230.0|163|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),16854.171779141103,1,1,1,1,1,1,0,0,0
2769755633,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-85m2-venda-RS1395650-id-2769755633/,Apartamento em Rua 209 - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,1395650.0,,,3500.0,450.0,"[""AIR_CONDITIONING"", ""DEPOSIT"", ""ELEVATOR"", ""PETS_ALLOWED""]",85,2,3,1,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1395650.0|85|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),16419.41176470588,0,1,0,0,0,0,0,0,0
2769184708,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-118m2-venda-RS1969420-id-2769184708/,Apartamento em Rua 236 - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,1969420.0,,,3349.0,1.0,"[""POOL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PARTY_HALL"", ""ADULT_GAME_ROOM""]",118,4,3,2,SC,Itapema,Andorinha,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|1969420.0|118|3|Andorinha,andorinha,Meia Praia,Andorinha (inland Meia Praia),16690.0,1,1,1,0,1,0,0,0,0
