listing_id,link_url,listing_title,business_types,listing_type,property_type,sale_price,rental_price,rental_period,yearly_iptu,monthly_condo_fee,amenities,usable_area,bathrooms,bedrooms,parking_spaces,state,city,suburb,advertiser_name,portal,aquisition_date,dupkey,sub_raw,macro_zone,micro_zone,ppsm,am_pool,am_elevator,am_gym,am_grill,am_partyhall,am_playground,am_sauna,am_furnished,is_beachfront_title,bed_bucket,txt_dist_m,txt_frentemar,txt_quadra_mar,is_offplan,dist_beach_km,guests_est,rev_pred,capex,occ,opex,noi,gross_yield,net_yield,payback_yrs,condo_annual,n_comps,ppsm_z
2741033081,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS805000-id-2741033081/,apartamento a venda de 2 quartos em itapema santa catarina,Venda,apartamento,UNIT,805000.0,,,1.0,1.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARDEN"", ""PLAYGROUND"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""TENNIS_COURT"", ""RECREATION_AREA"", ""SPA"", ""TOYS_PLACE"", ""SAUNA"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ADULT_POOL"", ""CINEMA"", ""WHIRLPOOL"", ""ELECTRONIC_GATE""]",60,2,2,1,SC,Itapema,Morretes,PB IMÓVEIS EXCLUSIVOS,GRUPOZAP,2025-01-11 00:00:00.000,PB IMÓVEIS EXCLUSIVOS|805000.0|60|2|Morretes,morretes,Morretes,Morretes,13416.666666666666,1,1,1,1,1,1,1,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,858082.5,0.695937838429473,37443.38301521281,58838.38707983073,0.112205726250149,0.0685696154854932,14.583718939062198,12.0,51.0,0.5288440189001892
2714719965,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-69m2-venda-RS680000-id-2714719965/,Filemon Residence - Compacto de Luxo Itapema/SC,Venda,apartamento,UNIT,680000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""SPORTS_COURT"", ""KITCHEN"", ""INTERCOM"", ""LAUNDRY"", ""YOUTH_GAME_ROOM"", ""RECEPTION"", ""ADULT_POOL"", ""SEA_VIEW"", ""SAFETY_CIRCUIT"", ""EXTERIOR_VIEW"", ""ADULT_GAME_ROOM"", ""MOUNTAIN_VIEW""]",69,2,2,1,SC,Itapema,Morretes,Conceito Imóveis Ponta Grossa,GRUPOZAP,2025-01-11 00:00:00.000,Conceito Imóveis Ponta Grossa|680000.0|69|2|Morretes,morretes,Morretes,Morretes,9855.072463768116,1,0,1,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,5.0,95196.68850835858,746820.0,0.695937838429473,43994.11669787581,51202.57181048277,0.1274693882171856,0.0685607935118003,14.585595480715728,4200.0,51.0,-0.6103189504395897
2745606996,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-101m2-venda-RS1194000-id-2745606996/,"Apto quadra mar a venda, ,101 m², 3 quartos sendo uma suíte, em Meia Praia - Itapema - SC",Venda,apartamento,UNIT,1194000.0,,,1570.0,570.0,"[""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""INTERNET_ACCESS"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",101,2,3,1,SC,Itapema,Meia Praia,Airton Investimentos Imobiliários BC,GRUPOZAP,2025-01-11 00:00:00.000,Airton Investimentos Imobiliários BC|1194000.0|101|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),11821.782178217822,0,1,0,1,0,0,0,1,0,3,,0,1,0,0.1595238489308625,6.0,146901.5132773315,1287141.0,0.7499232533344148,58659.89209148407,88241.62118584744,0.1141300861967193,0.0685562973954271,14.586552045424536,6840.0,269.0,-0.3114869136226944
2751638996,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-87m2-venda-RS989000-id-2751638996/,"2 suites, bem mobiliado, estuda condição de pagamento!",Venda,apartamento,UNIT,989000.0,,,900.0,400.0,"[""ELEVATOR"", ""FURNISHED"", ""BARBECUE_GRILL"", ""AIR_CONDITIONING"", ""ELECTRONIC_GATE""]",87,3,2,2,SC,Itapema,Meia Praia,Sadi Junior Pereira Bitencourt,GRUPOZAP,2025-01-11 00:00:00.000,Sadi Junior Pereira Bitencourt|989000.0|87|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),11367.816091954022,0,1,0,1,0,0,0,1,0,2,,0,0,0,0.1595238489308625,6.0,124389.85513001068,1070158.5,0.7828146027546745,51034.55087624767,73355.30425376302,0.1162349830702748,0.0685462053086183,14.588699629653602,4800.0,132.0,-0.35994775241776367
2618397804,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS741000-id-2618397804/,apartamento a venda de 2 quartos em itapema - santa catarina,Venda,apartamento,UNIT,741000.0,,,1000.0,400.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARDEN"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""BARBECUE_BALCONY"", ""PARTY_HALL"", ""RECREATION_AREA"", ""AMERICAN_KITCHEN"", ""ELECTRIC_GENERATOR"", ""SANCA"", ""ALARM_SYSTEM"", ""TOYS_PLACE"", ""SECURITY_CAMERA"", ""SAFETY_CIRCUIT"", ""ENTRANCE_HALL"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE"", ""INTEGRATED_ENVIRONMENTS"", ""PORCELAIN"", ""VINYL_FLOOR""]",70,3,2,7,SC,Itapema,Morretes,PB IMÓVEIS EXCLUSIVOS,GRUPOZAP,2025-01-11 00:00:00.000,PB IMÓVEIS EXCLUSIVOS|741000.0|70|2|Morretes,morretes,Morretes,Morretes,10585.714285714286,1,1,1,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,6.0,98785.3832134981,807586.5,0.695937838429473,43433.50563890372,55351.877574594386,0.1223217366975526,0.0685398747683305,14.59004708397948,4800.0,51.0,-0.37662581753448393
2748644139,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-120m2-venda-RS900000-id-2748644139/,EDIFÍCIO PONTE SERRADA,Venda,apartamento,UNIT,900000.0,,,,,"[""FURNISHED"", ""SERVICE_AREA"", ""BALCONY"", ""KITCHEN""]",120,2,2,1,SC,Itapema,Meia Praia,Scheeren & Silveira Imobiliaria LTDA,GRUPOZAP,2025-01-11 00:00:00.000,Scheeren & Silveira Imobiliaria LTDA|900000.0|120|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),7500.0,0,0,0,0,0,0,0,1,0,2,,0,0,0,0.1595238489308625,7.0,125399.43190506248,1022850.0,0.7828146027546745,55295.61623125803,70103.81567380445,0.1225980660947963,0.0685377285758463,14.5905039571506,5988.0,132.0,-1.2515157421244585
2720053866,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-75m2-venda-RS950000-id-2720053866/,"Apartamento mobiliado, 2 dor/1 suíte, 2 vagas, 2 elev, em Meia Praia - Itapema - SC",Venda,apartamento,UNIT,950000.0,,,650.0,470.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""RECREATION_AREA"", ""AMERICAN_KITCHEN"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE"", ""GAMES_ROOM""]",75,2,2,2,SC,Itapema,Meia Praia,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,Airton Investimentos Imobiliários Itapema|950000.0|75|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12666.666666666666,1,1,1,1,1,0,0,1,0,2,,0,0,0,0.1595238489308625,5.0,120346.92872303496,1017675.0,0.7828146027546745,50634.61559485253,69712.31312818243,0.1182567408288844,0.0685015482626402,14.598210191774385,5640.0,132.0,-0.06055047801402956
2737660691,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-120m2-venda-RS1200000-id-2737660691/,Imóvel para venda tem 120 metros quadrados com 3 quartos em Meia Praia - Itapema - SC,Venda,apartamento,UNIT,1200000.0,,,1200.0,484.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""RECREATION_AREA"", ""INTERNET_ACCESS"", ""AMERICAN_KITCHEN"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",120,4,3,2,SC,Itapema,Meia Praia,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,Airton Investimentos Imobiliários Itapema|1200000.0|120|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),10000.0,1,1,1,1,1,1,0,0,0,3,,0,0,0,0.1595238489308625,7.0,147492.96882939874,1315800.0,0.7499232533344148,57404.08320189751,90088.88562750124,0.1120937595602665,0.0684670053408582,14.605575269745913,5808.0,269.0,-0.8362126535234171
2757095318,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS718000-id-2757095318/,Apartamento com 2 quartos 70 metros quadrados em Itapema,Venda,apartamento,UNIT,718000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""BARBECUE_BALCONY"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""RECREATION_AREA"", ""SANCA"", ""SOUNDPROOFING"", ""ENTRANCE_HALL"", ""ADULT_POOL"", ""SECURITY_CAMERA"", ""TOYS_PLACE"", ""SOLARIUM"", ""PET_SPACE"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE"", ""INTEGRATED_ENVIRONMENTS"", ""PORCELAIN""]",70,2,2,1,SC,Itapema,Morretes,José Junior - Corretor de Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,José Junior - Corretor de Imóveis|718000.0|70|2|Morretes,morretes,Morretes,Morretes,10257.142857142857,1,1,1,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,6.0,98785.3832134981,785127.0,0.695937838429473,45065.25563890372,53720.127574594386,0.1258208967638332,0.0684222139534042,14.615136550258429,4200.0,51.0,-0.4817181955226969
2693495015,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-64m2-venda-RS889500-id-2693495015/,Apartamento no bairro Morretes,Venda,apartamento,UNIT,889500.0,,,10.0,,"[""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARAGE"", ""GARDEN"", ""PARTY_HALL"", ""ELECTRIC_GENERATOR"", ""HOME_CINEMA""]",64,1,2,1,SC,Itapema,Morretes,Auxiliadora Predial - Florianópolis - Santa Mônica,GRUPOZAP,2025-01-11 00:00:00.000,Auxiliadora Predial - Florianópolis - Santa Mônica|889500.0|64|2|Morretes,morretes,Morretes,Morretes,13898.4375,0,1,1,0,1,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,109240.8021554024,945396.75,0.695937838429473,44625.114427284585,64615.68772811782,0.1155502196886147,0.0683476939476657,14.631071543770108,4200.0,51.0,0.6829366700491198
2769991947,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-69m2-venda-RS700000-id-2769991947/,Apartamento - 2 dormitórios - 1 Suíte - localizado em Itapema / Morretes REF: DW473624,Venda,apartamento,UNIT,700000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""PLAYGROUND"", ""KITCHEN"", ""INTERCOM"", ""SAUNA"", ""ADULT_GAME_ROOM""]",69,2,2,1,SC,Itapema,Morretes,SOLLO48 LITORAL,GRUPOZAP,2025-01-11 00:00:00.000,SOLLO48 LITORAL|700000.0|69|2|Morretes,morretes,Morretes,Morretes,10144.927536231884,1,1,1,1,0,1,1,0,0,2,,0,0,0,0.3257284929846319,5.0,96849.88893368383,766350.0,0.695937838429473,44510.756782940865,52339.13215074298,0.1263781417546602,0.0682966427229633,14.642008159264469,4200.0,51.0,-0.5176098583264847
2579558913,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-69m2-venda-RS700000-id-2579558913/,"Apartamento com 2 dormitórios à venda, 69 m² por R$ 700.000,00 - Morretes - Itapema/SC",Venda,apartamento,UNIT,700000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""AIR_CONDITIONING"", ""GOURMET_BALCONY"", ""KITCHEN"", ""INTERCOM"", ""SEA_VIEW""]",69,2,2,0,SC,Itapema,Morretes,Winner Brokers,GRUPOZAP,2025-01-11 00:00:00.000,Winner Brokers|700000.0|69|2|Morretes,morretes,Morretes,Morretes,10144.927536231884,1,1,0,1,0,0,0,0,0,2,,0,0,0,0.3257284929846319,5.0,96849.88893368383,766350.0,0.695937838429473,44510.756782940865,52339.13215074298,0.1263781417546602,0.0682966427229633,14.642008159264469,4200.0,51.0,-0.5176098583264847
2766855618,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-69m2-venda-RS700000-id-2766855618/,"Apartamento com VISTA MAR e 2 Suítes à venda, 69 m² em Morretes - Itapema/SC",Venda,apartamento,UNIT,700000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GOURMET_BALCONY"", ""INTERCOM"", ""SEA_VIEW""]",69,3,2,1,SC,Itapema,Morretes,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,LANA NEGOCIOS IMOBILIARIOS LTDA|700000.0|69|2|Morretes,morretes,Morretes,Morretes,10144.927536231884,1,1,0,1,0,0,0,0,0,2,,0,0,0,0.3257284929846319,5.0,96849.88893368383,766350.0,0.695937838429473,44510.756782940865,52339.13215074298,0.1263781417546602,0.0682966427229633,14.642008159264469,4200.0,51.0,-0.5176098583264847
2744012978,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-126m2-venda-RS1200000-id-2744012978/,ÓTIMO APARTAMENTO À VENDA NA MEIA PRAIA!,Venda,apartamento,UNIT,1200000.0,,,1400.0,450.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""SERVICE_AREA"", ""PLAYGROUND"", ""KITCHEN"", ""SAUNA"", ""ADULT_GAME_ROOM""]",126,3,3,2,SC,Itapema,Meia Praia,Ricardo Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Ricardo Imóveis|1200000.0|126|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),9523.809523809525,1,1,1,1,0,1,1,0,0,3,,0,0,0,0.1595238489308625,7.047499999999999,147492.96882939874,1323000.0,0.7499232533344148,57196.08320189751,90296.88562750124,0.1114837254946324,0.0682516142309155,14.651668114642716,5400.0,269.0,-0.9733692263235539
2741271060,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-61m2-venda-RS730000-id-2741271060/,Apartamento de 02 Quartos 1 suíte em Itapema/RS.,Venda,apartamento,UNIT,730000.0,,,2000.0,300.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""PARTY_HALL"", ""RECREATION_AREA"", ""INTERNET_ACCESS"", ""GOURMET_KITCHEN"", ""ELECTRIC_GENERATOR"", ""INTERCOM"", ""HEATING"", ""STAIR"", ""ADULT_GAME_ROOM""]",61,2,2,1,SC,Itapema,Morretes,Nossa Casa Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Nossa Casa Imóveis|730000.0|61|2|Morretes,morretes,Morretes,Morretes,11967.2131147541,1,1,0,1,1,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,786045.0,0.695937838429473,42681.63301521281,53600.13707983073,0.1224888779841402,0.0681896546378778,14.664981151620635,3600.0,51.0,0.06524156504033256
2766853226,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-100m2-venda-RS1099800-id-2766853226/,Excelente Apartamento com 03 Suítes em Itapema!,Venda,apartamento,UNIT,1099800.0,,,,,"[""ELEVATOR"", ""FURNISHED""]",100,4,3,2,SC,Itapema,Meia Praia,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,LANA NEGOCIOS IMOBILIARIOS LTDA|1099800.0|100|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),10998.0,0,1,0,0,0,0,0,1,0,3,,0,0,0,0.1595238489308625,6.0,142645.92657985617,1193954.7,0.7499232533344148,61274.814751989,81371.11182786716,0.1194734830223091,0.0681525955950147,14.672955465149563,7200.0,269.0,-0.5487599082488896
2754745446,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-120m2-venda-RS1454000-id-2754745446/,Apartamento em Meia Praia - Itapema SC,Venda,apartamento,UNIT,1454000.0,,,,,"[""PLAYGROUND"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""SPORTS_COURT"", ""SAUNA"", ""ADULT_POOL"", ""PET_SPACE"", ""ADULT_GAME_ROOM""]",120,3,4,2,SC,Itapema,Meia Praia,Ismael Fernandes,GRUPOZAP,2025-01-11 00:00:00.000,Ismael Fernandes|1454000.0|120|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12116.666666666666,1,0,0,0,1,1,1,0,0,4,,0,0,0,0.1595238489308625,8.0,182893.74048227284,1563831.0,0.7575894202466068,76344.3543240051,106549.38615826776,0.1169523692024731,0.0681335682425196,14.677053114854138,10800.0,57.0,0.16309781888615096
2724509369,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-95m2-venda-RS997000-id-2724509369/,OPORTUNIDADE!! Apto de 02 quartos 2a QUADRA MAR na Meia Praia - Itapema - SC,Venda,apartamento,UNIT,997000.0,,,150.0,400.0,"[""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""PETS_ALLOWED"", ""GOURMET_BALCONY"", ""AMERICAN_KITCHEN"", ""ELECTRONIC_GATE""]",95,2,2,1,SC,Itapema,Meia Praia,Mariana Naegeli Soares,GRUPOZAP,2025-01-11 00:00:00.000,Mariana Naegeli Soares|997000.0|95|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),10494.736842105263,0,1,0,1,0,0,0,1,0,2,,0,1,0,0.1595238489308625,6.0,124389.85513001068,1087570.5,0.7828146027546745,50321.750876247665,74068.10425376303,0.1143740613872946,0.0681041865826289,14.683385121804925,4800.0,132.0,-0.5612007316536597
2728076694,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-68m2-venda-RS735000-id-2728076694/,"APARTAMENTO EM ITAPEMA, COM 02 SUITES, 600m MAR, PRONTO!!! Morretes",Venda,apartamento,UNIT,735000.0,,,1000.0,350.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""PARTY_HALL"", ""BICYCLES_PLACE"", ""GAMES_ROOM"", ""ELECTRONIC_GATE"", ""DISABLED_ACCESS""]",68,3,2,1,SC,Itapema,Morretes,Nei Costa,GRUPOZAP,2025-01-11 00:00:00.000,Nei Costa|735000.0|68|2|Morretes,morretes,Morretes,Morretes,10808.823529411764,1,1,1,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,5.0,96849.88893368383,799327.5,0.695937838429473,42418.506782940865,54431.38215074298,0.1211642148352006,0.0680964712846023,14.685048742402534,4200.0,51.0,-0.3052651363174243
2723208494,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-114m2-venda-RS980000-id-2723208494/,ÓTIMO APARTAMENTO E ÓTIMA LOCALIZAÇÃO,Venda,apartamento,UNIT,980000.0,,,,,"[""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""INTERNET_ACCESS"", ""KITCHEN"", ""INTERCOM""]",114,2,3,1,SC,Itapema,Castelo Branco,Ricardo Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Ricardo Imóveis|980000.0|114|3|Castelo Branco,castelo branco,Meia Praia,Meia Praia (inland),8596.491228070176,0,1,0,1,0,0,0,1,0,3,,0,0,0,0.4580544642579884,6.0,130852.78540072576,1093770.0,0.6996218625266132,56375.846172144775,74476.939228581,0.119634644761445,0.0680919564703557,14.686022429614814,6600.0,58.0,-1.2286806342949055
2693494335,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS897777-id-2693494335/,Apartamento no bairro Morretes,Venda,apartamento,UNIT,897777.0,,,10.0,,"[""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARAGE"", ""GARDEN"", ""PARTY_HALL"", ""ELECTRIC_GENERATOR"", ""HOME_CINEMA""]",60,1,2,1,SC,Itapema,Morretes,Auxiliadora Predial - Florianópolis - Santa Mônica,GRUPOZAP,2025-01-11 00:00:00.000,Auxiliadora Predial - Florianópolis - Santa Mônica|897777.0|60|2|Morretes,morretes,Morretes,Morretes,14962.95,0,1,1,0,1,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,109240.8021554024,948679.2405,0.695937838429473,44663.602477284585,64577.19967811782,0.1151504085804883,0.0680706364398597,14.690622158109203,4200.0,51.0,1.023417126641399
2710904328,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-62m2-venda-RS750000-id-2710904328/,"Apartamento com 2 dormitórios à venda, 62 m² por R$ 750.000 - Itapema - Itapema/SC",Venda,apartamento,UNIT,750000.0,,,1200.0,250.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""SERVICE_AREA"", ""GOURMET_BALCONY"", ""ALARM_SYSTEM"", ""CABLE_TV"", ""SAUNA""]",62,2,2,2,SC,Itapema,Morretes,Kmb Prime,GRUPOZAP,2025-01-11 00:00:00.000,Kmb Prime|750000.0|62|2|Morretes,morretes,Morretes,Morretes,12096.774193548386,1,1,0,1,0,0,1,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,806775.0,0.695937838429473,41374.63301521281,54907.13707983073,0.1193415389607307,0.068057558897872,14.693445022038055,3000.0,51.0,0.10668120549966649
2766852615,https://www.vivareal.com.br/imovel/flat-2-quartos-meia-praia-bairros-itapema-com-garagem-40m2-venda-RS906700-id-2766852615/,"Flat com vista mar e 2 dormitórios à venda, Meia Praia - Itapema/SC",Venda,apartamento,UNIT,906700.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GOURMET_BALCONY"", ""INTERCOM"", ""ALARM_SYSTEM"", ""SEA_VIEW""]",40,1,2,1,SC,Itapema,Meia Praia,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,LANA NEGOCIOS IMOBILIARIOS LTDA|906700.0|40|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),22667.5,1,1,0,1,0,0,0,0,0,2,,0,0,0,0.1595238489308625,4.0,117247.79548156174,933392.55,0.7828146027546745,53727.59894655788,63520.19653500386,0.1256146682138846,0.0680530357082921,14.69442163148281,5988.0,132.0,2.244735672726174
2690261973,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS750000-id-2690261973/,"APARTAMENTO EM ITAPEMA, COM 02 SUITES, 400M MAR, SEMI MOBILIADO!!! MORRETES",Venda,apartamento,UNIT,750000.0,,,1000.0,380.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""BICYCLES_PLACE"", ""AMERICAN_KITCHEN"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",70,3,2,1,SC,Itapema,Morretes,Nei Costa,GRUPOZAP,2025-01-11 00:00:00.000,Nei Costa|750000.0|70|2|Morretes,morretes,Morretes,Morretes,10714.285714285714,1,1,1,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,6.0,98785.3832134981,816375.0,0.695937838429473,43235.35563890372,55550.02757459439,0.1210049097700175,0.0680447436222255,14.696212326874996,4560.0,51.0,-0.33550271310431407
2749293710,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-66m2-venda-RS699900-id-2749293710/,Apartamento 02 dormitórios em Itapema com arquitetura moderna e diferenciada,Venda,apartamento,UNIT,699900.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""BARBECUE_BALCONY"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""SPORTS_COURT"", ""RECREATION_AREA"", ""ELECTRIC_GENERATOR"", ""SANCA"", ""INTERCOM"", ""SOUNDPROOFING"", ""PORCELAIN"", ""ELECTRONIC_GATE"", ""SOLARIUM"", ""GAMES_ROOM"", ""INTEGRATED_ENVIRONMENTS"", ""ENTRANCE_HALL"", ""DISABLED_ACCESS"", ""TOYS_PLACE"", ""ADULT_POOL"", ""SAUNA"", ""COWORKING""]",66,2,2,1,SC,Itapema,Morretes,José Junior - Corretor de Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,José Junior - Corretor de Imóveis|699900.0|66|2|Morretes,morretes,Morretes,Morretes,10604.545454545454,1,1,1,1,1,1,1,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,762652.35,0.695937838429473,44396.2030152128,51885.56707983074,0.1262459495404997,0.0680330521237241,14.698737874958343,4200.0,51.0,-0.37060273658259063
